GroundTruth,Prediction,CER,WER
والبصرة بالغرق. سيؤدي هذا الأمر مستقبلاً الى نزوح الملايين من البش من مناطق سكنهم,والبصرة بالقرق . بيؤدي هوا الأسر مستتقبلاً آلى تزوح العلابين من البشر من مناطق سكنهم,0.13580246913580246,0.7142857142857143
"ما يقصد  من  كلمي ""عُربي"" و ""أعربي""  في  لهجة  أهل العراق لهذا  العهد . وهي تقابل","ما يقصد من كلمي ""غربي"" و""أعربي"" في لهجة أهل العراق لهذا العهد . وهي نقايل",0.13580246913580246,0.45454545454545453
ولما كانت الأمطار رحمه ونعمه كبرى إذا انحبست نفقت إبل العرب ومواشيهم صار انحباسها,ولما كانت الأمطار رحمه وتعمه كبرى إذا انخست نفقت بل العررومواسيهم صار انحيا,0.13580246913580246,0.42857142857142855
طول الفرع حند الصنفين واحدًا تقريبًا ، كما كان مقبولاً أيضًا . أما القروع السنوية الأحبر,خول القرع هند الصنفيع واحداً تقريباً ، كما كان ققبولاً أيضاً . أما القروع السنوية الأكبر,0.13636363636363635,0.5625
أفريقيا وأمريكا الجنوبية وجنوب # شرق آسيا إلى موت الأحراش والأشجار,أفريتيا وأمريا) المنوبية وجوب ## سرق اسيا إلى موت الأحراش والأشمار,0.13636363636363635,0.7272727272727273
لقد كانت تلى الاضطرابات التي عصفت بعالم الكتابة طاغية جداً لدرجة أنه لم يلتفت إلا القليل,لقد كلانت تلل الإضطرابات التي عصفت بعاط الكتاية طاغية جداً لدرجة أنه م بلتفت إلا لتكبل,0.13636363636363635,0.5
العلم و التكنولوجيا حتى يخدمان الإنسان و لا  يضران به. نستنتج إذاً,العلم والتكنولوبييا حتى يخدمات إلإنسان ولا يضوان به. يستنتج إذاً,0.13636363636363635,0.6923076923076923
متباينه. فتحول كل شي كلن مني لقمته بتلك الجذيه لقمتي لا تصال الجنس,لتبانيه. فتحول كل شي كلن في لقمته ببلك الجذبه لقمتي لاتصال الحنس,0.13636363636363635,0.5384615384615384
مرحلة تصبح فيها آثارها,مرحله تصبح فيها اتارها,0.13636363636363635,0.5
كما هو واضح فى الشلكين (1) و(2) علماً بأن مقدار التداخل المسموح به,كما هو واضع في الشلكين (1) و1) علماً بأن ققدار التلخل المسمع به,0.13636363636363635,0.46153846153846156
ذلك الحين ؛ بدأ للجميع  أن  الرأسمال  المادي,ذلك العين ؛ بدأللجميع أن الرأمال المادي,0.13636363636363635,0.6363636363636364
الشمس باعتبارها مصدر الطاقه الاساسي في الكون,الشمس باتيارها مصرر الطاقه الاسانسي يي الكونس,0.13636363636363635,0.7142857142857143
خضوع تام   من قبل السلطات  الإدارية   العامة,خضوع تام من قيل السلطات الإدارية العامة,0.13636363636363635,0.5
يعيق نمو خطط التنمية المستدامة والتي تحتاجها,لعيق نغر خطط التينمية المتداقة والتي تحتاجها,0.13636363636363635,0.5714285714285714
عندك فرأيت شيئاًمتفاوتاً و امراً متفاقماً. فاحسب أن البخل عليهم غالب و أن,عندك فرايت شيثاً متفاوتاً واحراً متفاقماً . فاحب أن البخل علهم غالب وأف,0.136986301369863,0.7692307692307693
أجل مواءمة  الاستراتيجيات والبرامج والخطط  الخاصة بإدارة الموارد الطبيعية,أجل مواءعة الاسترايجيات والبرامج والخظط الخاصة بإدارة الموار ولطايي,0.136986301369863,0.6363636363636364
السياسات الوطنيه ، فضلاً عن سياسات شمال افريقيا الرامية إلى تحقيق التنميه,السياسات الوطنيه، فغلاً عن سياسات شمال افريقيا الرامية إلى تحصف السو,0.136986301369863,0.4166666666666667
ممتزجه السماء ،كلما كانت قريبة من ساحل مقابل ،كان مظهر الاختلاط والإمتزاج,ممتزجه السماء ، كلما كانت قريبة من سلعل مقابل، كان مقلهر الإنتلاط والإمتزاع,0.136986301369863,0.6666666666666666
الأستناعية وفأرة الكمبيوتر. بدء تصنيع اقراص الأشعة.,الأستناعية وفأدة الكمبيوتر، بدا تضيم اقراه الأشعة.,0.13725490196078433,0.7142857142857143
أخبارها،  ثم بمقدمات عن جزيرة العرب وعن صبيعتها وعن,أخرارها،دم بمقدمات ن جخزيرة العرب وعن صبيعتها وع,0.13725490196078433,0.6
المهاجرين والدول المستقبلة لهم. يتجلى ذلك بشكل كبير,الحهاجرين والدول المستتقبلة لحم يتجلى ذلك بنشعل كببر,0.13725490196078433,0.625
الأخيرة بموجات من الجفاف كانت نتيجتها زيادة التصحر.,الأخيرة بموجات من الجفاف عانت تتيجها زيادة التقمى,0.13725490196078433,0.375
الطالب ويشجعه إلى مثل تلك الأبحاث غير المسبوقة خاصة,الطالب ويشبعه إلى قتل تلك الابحان عي المسبوقة خاصة,0.13725490196078433,0.4444444444444444
ولم يقتصر الأمر على الترجمة الحرفية  والنقل المباشر بل تجاوزه إلى المواد والنصوص,ولم تقتصر الأمر على الترجمة الحرمية والفعل المباسي بل بعاوزه إلى المواد والتعوص,0.1375,0.5
والقنوات والهول الفيضية وهذا يعتمد في الاتصال و الانفصال على موقع وتوزيع العوائق,والقنوات والسهول الفيفية وهذا يعتمد في الاتسان واللفصار على يوتع وتوزيج العوائق,0.1375,0.5384615384615384
وأعلف حماره السمسم المقشر ا فبعتموني بالختم بعض الأئمة على,وأعلف عماره السمسم المقشر إعبلتموي بالختم بعض الأئة غلى,0.13793103448275862,0.5
الى اكثر من 119 كم/الساعه تتحول العاصفة المداريه الى إعصار,الى اكثر من 100كم االساعه تتحول  العاصه المداريه الى إعصار,0.13793103448275862,0.4
ذهباً عيناً مثاقيل وازنه جياداً سوى العروض قفلت له وقد ورث,ذهباً عينا متداقيل وازنه جياداسوى العروحن قفلت له وقد ورت,0.13793103448275862,0.5454545454545454
حيث بلغ معامل الارتباط البسيط 0.168 كما تبين من نفس بيانات,حيث بلغ معامل الارتباط البيط 100.5 كماتين من نفس بيانات,0.13793103448275862,0.36363636363636365
وتقوية  الملوك ، وكان  تحمس  الاشراف  في المنازعات الحربية,وتقوية الملوك، وكان تحمس الاسراف في المنازعات ولحريية,0.13793103448275862,0.6153846153846154
الأشعة تحت الحمراء هي اشعة حرارية ، غير مئية طويلة الموجات,اللأشعة تعت العدداء هي اشعة حدارية، غير مئية طويلة لموجات,0.13793103448275862,0.5454545454545454
ما دخل في هذا الكتاب ومنها ما دخل في كتاب الأيامً .وقال في,"مادخل في هذا الكتاب . ومنها مادخل في كتاب الأيام"". وتقال في",0.13793103448275862,0.5384615384615384
بينما دفعت الكتب إلي حافة الرادار . ووضعت سلسلة صيفرة  لكن  مؤثرة,ينما دفعت الكتب إلى حافة الرادار . ووضعق سلسة حيغرة لكن مؤثوة,0.13846153846153847,0.5714285714285714
إليها الهنود و الفرس ، و قد عُثر في مواضع من سواحل عمان على بقايا,إليها الهنود والغرس، وقد كثر في مواضع من سواجل عمان على يقاا,0.13846153846153847,0.5333333333333333
فيه  أنها ستحقق  بحلول  سنة 2010 الشروط الواجب توافرها في المنطقة,فن أنها ستحقق علول سنة 20% الشروط الواجب توافرها في المنطقة,0.13846153846153847,0.42857142857142855
