GroundTruth,Prediction
جاوېد، مولانا شبلي نعماني ، المامون، الفاروق، مولا نا,جاوېد، مولانا شبكی نعمانی، المامون، الفاروق، مولانا
اصنافو يو لازمى توکے دے کوم چې پۀ څۀ نه څه رنګ,اصنافو يو لازمى توکے دے کوم چې پۀ څۀ نه څه رنګ
د تيراه غزا:,د تيراه غزا:
نل دمن، ليلٰى مجنون لولي په كور,نلاردمن ليكی مجتون لولی په كور
دپاره ئې په وظيفو، لاس امداد، او ادرار کښې اضافې کړې وې ـ,زپاره ئې په وظيفو، لاس امداد اورار کښې اضافي کړې وي
کښې څو ځايه شوے دے. پۀ ټپئيزه شاعرۍ کښې يې مثال دا دے چې:,کښې څو ځايه شوے دے. پۀ ټپئيزه شاعرۍ کښې يې مثال دا دے چې:
چه ئے ورځ او شپه په ما باندِ يوه کړه,چه ئے ورځ او شپه په ما پاند يوه کړه
بهر د وښکلو فکري کوششونه کړي دي او هغوئي ته ئې ښۀ,بهر د وښکلو فکري کوششونه کړي دي او هغوئي ته ئې ښۀ
دپاسه سل کاله وړاندې دَ ضلع ملاکنډ دا زمکه کوز سوات بللے شو,دپاسه سل کاله وړاندې د ضلع ملاکنډ دا زمکه کوز سوات بللے شو
کښې وئيلے کېدې۔ او خلقو په دا درد محسوسولو۔ او پدې جوړ به هغو د سيکانو او,کښې وئيلے کېدي او خلقو په دا درمحمسوسولو او بدې جوړ په هغو د سکانو او
دا څومره خوند کوي  چپې د شنو رڼو سيندونو,دا څومره خونه کوي چپې د شنورڼو سيندونو
زر تر زر اكېډمۍ ته تحفةً يا قيمتاً وركړی چې اكېډمې,زر تر زر اكېډمۍ ته تحفه يا قيمتاً وركړی چی اكېډمی
لږه حيا له خپله لوظ وکړه,لګه حيا ده خپله لوظ وکړه
د مجنون مينه يوازې به ليلي ده,د مجنون مينه يوازې په ليلي' ده
ذمه واری وه يعنی د زړو او وركو متونو موندل، راټول,ذمرواری وه يعنی د زړو او ور کومتونو موندل، راټول
ښخ نظر مې په جالۍ وے,ښځ نظر مې په جالۍ وے
دا زما د اولس مټې دي خو مړې دي,د د   ک ي
خبره په دعوې سره کولے شم چې هغه به يو ډېر ښۀ او,خبره په دغوي سره کولے شم چې هغه به يو ډېر ښۀ او
څه ښائسته ټوقه يې وکړه,څه ښائسته ټوقه يې وکړه
نوشهروی عبدالرؤف پروفېسر، غېر نامياتی,نو شهروی عبدالرؤف، پروفېسر، غېر مامياتی
شعر کښې خوشحال بابا د اکبر او د هغه د رعايه ذکر کړے,شعر کښې خوشحال بابا د البر او د هغه د رعايه ذکر کړے
دواړو سيمو يوه لويه برخه د پښتنو پۀ لته ګېره ده. د غريزو,دواړو سيمو يوه لويه برخه د پښتنو پۀ لته ګېره ده. د غريزو
اختر د مياشتې پۀ پنځه ويشتمه نېټه د اکوړى پۀ,اختر د مياشتې په ينځه ويشتمه نټه داکوړی پۀ
هلال خندا کا خوشحالېږى,هلال خندا کا خوشحالېږي
لنډه دا چې اكېډمی هغه اداره يا ټولنه وي چرته چې د,لنډه دا چې اكېډۍ هغه اداره يا ټولنه وې چرته چې د
د مورنۍ مينې جذبه وه رنګ ئې راوړو اخر,د مورنۍ مينې جذبه وه رنګ ئې راوړو اخر
صبي که هر څو مرسل نبي وي,صبې که هر څو مرسل نبي وی
چې زړګے مې ډک شي وخېژمه غر ته,چې زړګے مې ډک شي و ختژمه غرته
اعتمادی ګڼلے شی.,اعتمادی ګڼلے شی.
دل دوزه واقعات لوستلے قدرې هم نۀ شى. د نن نه خواوشا اويا,دل دوزه واقعات لوستلے قدرې هم نۀ شى. د نن نه خواوشا او يا
خپل اولس او ټولنې د خپلې هر اړخيزې پېژندګلوے حق لري، هغه,خپل اولس او ټونې د خپلې هر اړخيزۍ پېژندګلوے حق لري هغه
له خپله انده پوره كړی دی او خپل لفظونه يا مصرعی,له خپله انده پوره كړی دی او خپل لفظونه يا مصرعی
دغه رنګ دا شعر,دغه رنګ دا شعر
د ټولو نه زوړ روايت د صدر خان,د ټولو نه زوړ روايت د مدرخان
ګرد د جهالت  کښې د وحدت  نه خبر نۀ وو څوک,نرد د جوالت کښې وحدت نه خبر نۀ وو څوک
ده ته د بابل ګورنري وسپارله. بيا دے خپله د دنيا لوے بادشاه جوړشو.,دۀ ته دبابل ګورنزې وسپارله بيا دے خپله د دنيا لوي بادشاه جوړ شو.
زۀ چې رنځور سم، د اشنا ديدن ته ځمه,زه چې رنځور سم د اشنا ديدن ته ځمه
ادبی ميئلسونه وغېره شامل دی. شپږم باب د محاكمې او نتائجو دے,ادبی مئلسوه وغېره شامل دی شېرم باب د محائمې او نتائجو دے
خاندان چې په تاريخ کښې په هندوشاهي ، کابل شاهي او ترکي,خاندان چې په تاريخ کښې په هندو شاهي، کابل شاهي او ترکې
زمری په مياشت كښې، د صديق الله ريشتين په زيار,زمری په مياشت كښې، د صديق الله ريشين په زيار
څه کۀ دے ارمان کړه,څه کۀ دے ارمان کړه
د هغه د وس خبره نۀ وه .,د هغه دوس ميره نۀ وه
د شعور او انصاف، پوهې او بيدارۍ احساسات رالړزولي,د شعور او ارصاف، پوهې او بيدارۍ احساسات رالړزولي
د دوست شنوارى په لاس مرتب شوى د مرزا خان په ديوان,د دوست شنوارۍ په لاس مرتب شوى د مززاخان په ديوان
زۀ ئې اوويستم له حاله نۀ پوهېږم,زۀ ئې اوويستم له حاله نۀ پومېږم
دي هغه نۀ صرف په جدت بنا دي بلکې د جمالياتو په تاريخ د نوؤ,دي هغه نۀ صرف په جدت بښادي بلکې د جمالياتو په تاريخ د نوؤ
د يو سړي د پاره ما وو خپل ضمير وژلے,د يو سړي دپاره ما وو خپل ضمير وژلے
جنګ ورته ياد دَ پاني پت نۀ دے,جنګ ورته ياد دَ پاني پت نۀ دے
"عبدالخالق خليق د ""اداره اشاعت سرحد"" په  نامه د يوې","عبدالخالق خليق د اداره اشاعت سرحد"" په نامه د يوې"
مدام پکښې پۀ خپل تندي پۀ خپله تېشه لګم,مدام پکښې په خپل تندۍ په خپله تېشه لګم
او بې علمي د جهالت تيارۀ او په ژوند,او بې علي د جهالت تياره او په ژوند
هر کله چې دوي په خپله د فلسفې ماهر شو نو بيا د خپلې فلسفې,هر کله چې دوي په خپله د فلسفې ماهر شونو بيا د خپلې فلسفې
درنو علمی، تاريخی او ادبی مقالو,درنو علمی، تاريخی او ادبی مقالو
يوه داسې معاشره چرته قبائليت موجود دے او که حکومت,يوه داسې معاشره چرته قبائليت موجود دے اور کا حکومت
ددغه ماحول او نظارو يوه حصه ګڼي ـ لکه چې وائي,ددغه حاحول او نظارو يوه حصه ګڼي ـ لکه چې وائي
تا د بد ظنو په مذهب باندې ايمان راوړے,تا د بدنظنو په مذهب باندې ايمان راوړے
تۀ خو لا ناست نۀ ئې نو څۀ رنګې ځې,تۀ خو لا ناست نۀ ئې نو څۀ ونګې ځي
تورو خاورو لره ځي حال به ئې څۀ شي,توره خاورو لره ځي حان به ئې څۀ شي
په هر يو ګام باندې د سر توئېدو ويره ده,په هر يو ګام باندې د سرتوئيدو ويوه ده
او دا قسمه روايت به په بادشاهانو ، صوفيا کرامو کښې,او دا قسمه روايت به په بادشاهانو، صوفانو کرامو کښې
تورې سخا شوې کړنګېدلې خټې نه پېدا کړې شوې دے. الله ورته,تورې سخا شوې کړنګېدلې خټې نه پېدا کړې شولې دے. الله ورته
په ذهن کښې ددې مختلفې معنې دي,په ذهن کښې د دې مختلفې معنی ديـ زما پهد
قيصه دَ ناکاميو او کاميابيو دَ هر وګړي,قيصه د ناکامينو او کاميابيو دَ هر وګړي
که جماليات د حسن او فن مطالعه ده. نو شاعري د حسن تخليق,که جماليات د حسن او فن مطالعه ده. نو شاعري د حسن تخليق
نااشنا دګناهونو کرتبونه راته ښائې,نااشنا د ګناهونو کرتبونه راته ښائي
ستا انوار دي ننوځي په سينو او په ذهنونو,ستا انوار دې ننوځې په سينو او په ذهنونو
"مخه طنزا"" وئيلي دي نه چې ددغه نامو نه د مينې يا ناز څرګندونه کيږي.",مخه طز اوسلي دي نه چې ددغه نامونه د مينې يا ناز څرګندونه کيږيـ
چا وې چې نشته په ملنګ باندې,چا وي چې نشته په ملنګ باندې
که په میوند کې شهید نه شوې خدایږو لالیه بې ننګۍ,که په ميوند کې شهيد نه شوې ـ خدايږو لاليه بې تنګی
دپو مياشت وه، سختې ديخنۍ ورځې وې، دساړۀ دلاسه دخلقو چامنې ګړبيدې,د يو مياشت وه سختې ديخنى ورځې وې د ساړه دلاسه د خلقو چا مې ګړبېدې
ځانته سوالونه,ځانته سوالونه
هغه فن چې د فنکار روح پکښې ښکاري,هغه فن چې د فنکار روح پکښې ښکاري
کښې په يوه ناڅاپه هنګامه کښې په غشي ولګيد اؤ مړ شو. طاهر ومړ پشباب کښې,کښې په يوه ناڅا په هنګامر کښې په غشي ولګيد اؤ مړ شو طاهرومړ پشباب کښې
اسوده دے پُرسکونه مطمئين دے,اسوده دے پرسکونه مطمئين دے
حصه د ملک يې د بيل بيل جهت لحاظ شوے وى,حصته د ملکې د بېل بېل جهت لحاظ شوے وى
جینۍ یوه یاران یې دوه نیولي دینه,آجيګۍ يوه ياران يې دوه يوې دينه
زور کښې وه ولې بيا هم د سپوږۍ دغې رڼا,زور کښې وه ولې بيا هم د سپوږمۍ دغې رڼا
كارووئيلے دے. زما په خيال د,كارووئيلے دے. زما په خيال د
شوخۍ او طاقت حسن دپاره لازمه صفت شماري. نو دغه اختلاف او,شوخې او طاقت حسن دپاره لارمه صنفت شماري، نو دغه اختلاف او
