GroundTruth,Prediction
پښتانۀ شعرا او مشاهير، د خوشحال خان شعرونه,پښتانه شعرا او مشاهير، د خوشحال خان شعرونه
کړي مې دَ روح دنيا روښانه تر ازله پورې,کړې مې دَ روح دنيا روښانه تر ازله پورې
فرهاد دغه ژوند اخستونكى كار تقريباً ختم كړى ؤ,فرهاد ددغه ژوند اخستونكي كار تقريباً خلم کړی و
طائر صېب په خپل غزل کښې ګڼ موضوعات ځائے,طائر صېب په خپل غزل کښې ګڼ موضوعات ځائے
په شان يوه ورځ منګے په سر کړے او اوبو له دَ ډهيرۍ نه راکوزه,په شان يوه ورځ منګے په سر کړے او اوبو له دَ ډهېرۍ نه راکوزه
خو سره د دې زما په يقين دا به تر,خو سره د دې زما په يقين دا به تر
"""چاربیت کی صنف شاعری سوائے پشتو اور اردو کے کسی اور زبان","""چاربیت کی صنف شاعری سوائے پشتو اور اردو کے کس او ر زبان"
د هغۀ دې ملغلرو پسې هر مشتاق ته د هغۀ د علم په سمندر کښې,د هغه دې ملغرمو پسې هر مشاق ته د هغۀ علم په سمندر کښې
په پټو سترګو ځان په اباسين لاهو کوي,په پټو سترګو ځان په اباسين لاهو کوي
وطنه تا ابادؤمه,وطنه تا ابادؤمه
ستا احساس لکه دَ ساه راسره ګرځي,ستا لحساس لکه دَ ساه راسره ګرځي
چې د هغو کسانو نومونه په لنډۍ کې یاد کړي کوم,چې د هغو کسانو نومونه په لنډۍ کې ياد کړې کوم
مونږ هسې هم دَ تهذيبي سينګاره ډېر لرې يو,مونږ هسې هم د تهذيبي سينګاره ډېر لرې يو
په سلګو کښې سلام هم وے,په سلګو کښې سلام هم وے
د تصويرونو وطن ،دا د خوبونو وطن,د تصويرونو وطن دا د خوبونو وطن
عابد خان,عابد خان
د پا کستان حکومت پیشنهاد وکړ چی خپله پوله (سرحد) د افغانستان سره,د پاکستان حکومت پیشنهاد وکړ چی خپله پوله سرحد د افغانستان سره
پۀ اولسى ادب کښې د ټپې مقام او اهميت: د هيئت له مخه,پۀ اولسى ادب کښې د ټپې مقام او اهميت:د هيئت له مخه
طرح سرته رسولې ده.,طرح سرته رسولې ده.
هلمند والي تورنجنرال محمد ياسين نن مازديګر د ورزش,هلمندوالي تورنخنرال محمد ياسين نن ماز د پګر د ورزش
په روښانى شاعرانو کښې يوښکاره نوم د مرزاخان,په روښانی شاعرانو كښې يو ښكاره نوم د مرزاخان
يو وخت وو چې به زۀ د چا په زړۀ کښې اوسېدم,يو وخت وو چې به زۀ د چا په زړۀ کښې اوسېدم
وېښ وي دريابه همېشه ځکه چې,وښ وي دريابه همېشه ځکه چې
طائرصېب يو مشهور روداد اکو بکو په دې کتاب کښې,طائرصېب يو مشهور روداد اکو بکو په دې کتاب کښې
او تمدنی سرمايه ده. د پښتنو د هرې علاقې متلونه,او تغدنی سرمايه ده د پښتو د هرې علاقې متلونه
فېر ،ګوګا ، ناصر خان شولو په رفتار,فير،ګوګا، ناصر خان شولو په رفتار
او نور عالمان اميران بادشاهانو ته سره د خپل تصنيف,او نور عالمان اميران بادشاهانو ته سره د خپل تصنيف
وئيل ئې يه! وروره ددې نه چا والۍ اوويستې,وئيل ئې يه وروره ددې نه چا والۍ اوويستې
قوي دي او په خاص مهارت سره ئې خپله ټوله شاعرے,قوي ديـ او په خاص قهارت سره ئې خپله ټوله شاعرے
وۀ او د خپل عمر نه زيات د غېر معمولي اوصافو څښتن وۀ  سرفراز احمد راهي,او د خپل عمر نه زيات دغېر محمولي او صافو څښتن وۀ  سر فراز احمد راهي
هېڅ لاره ښودنه نۀ کوى. البته دومره ده چې د,هېڅ لاره ښودنه نۀ كوى. البته دومره ده چې د
بې وسي ئې وي بې کچه په ژوندون کښې,بې وسي يې وي بې کچه په ژوندون کښې
"اهمه برخه ""اخون دروېزه او بايزيد انصاری"" تر",اهمه برخه اخون دروېزه او بايزيد انصاری تر
لکه د طائر پرواز کوي ــ او د طائر صېب,لکه د طائر پرواز کوي ـ او د طائر صېب
"حمزه بابا دا وېنا زما ښۀ ياده ده چې هغوئ ووئيل. "" چې دا ده",حمزه بابا دا وېنا زما ښه ياده ده چې هغوي ووئيل. چې دا ده
خه ده,خه ده
مسلمانان وى، که کافران، پښتنو ورسره همېشه جنګ,مسلمانان وى، که کافران، پښتنو ورسره همېشه جنګ
څۀ چل راباندې کيږي. څۀ چل راباندې کيږي,څۀ چل راباندې کيږي څۀ چل راباندې کيږي
برخه ده. د محمد عبدالشكور  په كال ۱۹۵۲كښې هم,برخه ده. د محمد عبدالشكور په كال ۱۹۵۲كښې هم
کېښودے شو۔ او سخت قسم فلسفيانه مضامين ئې هم,کېښودے شو  او سخت قسم فلسفيانه مضامين ئې هم
چې په زمکه هر پيدا څيز,چې په زمکه هر پېدا څيز
څۀ په دې وجه شوے ؤ ؤ,څه په دې وجه شوے وو ـ
﻿لانجه شروع شوه ـ چې څه حل ئې نه راوتو نو د دربار امراؤ او وزير فېصله وکړه,لانجه شروع شوه ـ  چې څه حل ئې راونه وتلو نو د درباد امراء او وزير فېصله وکړه
ښکلے  ګلستان وطن,ښکلے مګستان وطن
مکتب سره هم تعلق لري خو په څۀ نه څۀ رنګ د ادبي,مکتب سره هم تعلق لري خو په څۀ نه څۀ رنګ د ادبي
زمونږه زړۀ  زمونږ تن  زمونږ ځان زمونږ ځان,زمونږه زړۀ زمونږه تن زمونږ ځان زمونږا ځان
د   مال دولت نه هم په بره تېر يو,د مال دولت نه هم په بره تېر يو
پېش كول د متن د تدوين,پېش كول د متن د تدوين
وخت زيړي مازيګري کښې,وخت زيړې مازيګري کښې
ګڼې ښېګړې هم لری. مثلاً په يو,ګڼې ښېګړې هم لری ثلاً په يو
﻿کښې کاميابه شو. د وطن نه لرې يې ډېره موده نۀ وه تېره کړې چې يو,کښې کاميابه شو. د وطن نه لرې يې ډېره موده نه وه تېره کړى چې يو
پښتنو خويندو تيارۍ کړئ,پښتنو خوندو تيارۍ کړې
ډاکټر مس ماريا ، ډاکټر لن بارټلوټي او,ډاکټر مس کاريا، ډاکټر لن بارټلوټي او
لېونتوب وو چې په يوه به هغه تلله,لېونتوب وو چې په يوه به هغه تلله
دا په ما را وغورزېږي,دا په ما راوغورزېږي
جنګ به کوو او تمنا د شهادت به کوو,جنګ به کوو او تمنا د شهادت به کوو
مختلفو شاعرانو، اديبانو سره ليدل کتل کېدل ـ او,مختلفو شاعرانو، اديبانو سره ليدل کتل کېدل ـ او
مونږ د وطن په ځائے د تن خدمت ته ملا تړلې,مونږ د وطن په ځائے د تن خدمت ته ملا تړلي
ګورم چې نن مې په ګريوان څه کوي,ګورم چې نن مې په ګرېوان څه کوي
لا به دې کله زه پکار شمه,لا به دې کله زه پکار شمه
او اردو خوانان خوشحال بابا ښۀ,او اردو خوانان خوشحال بابا ښۀ
دا پابندۍ به د سماج ختمووم،دغه د وهم جهان,دا پابندۍ به د سماج ختمووم،دغه دوهم جهان
الله پاک امر دے.الله پاک عليم او خبير ذات دے،دا,الله پاک امر دے الله پاک عليم او خبر ذات دے دا
يو نو بيا دا پرته زمونږ په فکر پابندي ولې,يو نو بيا ده پرته زمونږ په فکر باندې ولې
په بله كښې بل رنګ. نو په دې,په بله کښې بل رنګ. نو په دې
اوس کاروانونه د خطرې وتي دي,اوس کاروانونه خطرې وتي دي
د اصولو خلاف ورزي ده چې په ماتولو ئې جرمانه او سزا هم,د اصولو خلاف ورزي ده چې په ماتولو ئې جرمانه او سزاهم
ستا دشمنان خاورې,ستا دشمنان خاورې
هغه دَ اوسپنې سړے دے پکښې کار نۀ اووځي,هغه د اوسپنې سړے دے پکښې کار نۀ اووځي
چې فرهاد به بې ستون کښې لا صدا دے,چې فرهاد به ستون کښې لا صدا دے
وي ـ ددې سوب ځانګړے کوښښ او اختلاف دے لکه د چين يو سيلانے,وي. ددې سوب ځانګړے کوښښ او اختلاف دے لکه د چين يو سيلانے
په بېلا بېلو نومونو ياديږي، لکه شفاهي ادبيات، عوامي ادبيات ،,په بېلا بېلو نومونو ياديږي، لکه شفاهى ادبيات، عوامي ادبيات،
هر يؤ رقيب ورته جولۍ وهي پوکي ورکوي,هر يو رقيب ورته جولۍ وهی پوکۍ ورکوي
يو روحاني مربي نه محرومه کړل نو بل لوري ته داسې څوک پاتې,يو روحاني مرجى نه محرومه کړل نو بل لوري ته داسې چوک پاتې
پښتانۀ قتلېږي؟ څوک شته چې د دوي فرياد,پښتانۀ قتلېږي؟ څوک شته چې د دوي فرياد
سوه کاله مشر او لرغونے دے. دغه سوب دے چې په,سوه كاله مشر او لرغونے دے. دغه سوب دے چې په
دلته به ئې څنګه مخ نيوې کوے,دلته به ئې څنګه مخ نيوې کوے
"خليق صېب د اشاعتی ادارې ""ادارۀ اشاعت سرحد"" له","خليق صېب د اشاعتی اداری""ادارة اشاعت سرحد""له"
به د دغې كار سر ته د رسولو فرض,به د دغې كار سر ته رسولو فرض
ملا وائی د ځوانانو کار دے,ملا وائي د ځوانانو کار دے
ﻋﺸﻖ ﺛﻮﺍﺏ ﺩﯼ ﮐﻪ ﻋﺬﺍﺏ ﺩﯼ,عﺸﻖ ﺛﻮﺍﺏ ﺩﯼ ﮐﻪ ﻋﺬﺍﺏ دﯼ
دَ مغرور حسن سخا دې دَ وصال په وخت وي داسې,د مغرور حسن سخا دي دَ وصال په وخت وي داسې
په كښې نشته دي د نورو يادو ځاے,په كښې نشته دى د نورو يادو ځائے
او د مغلو د تُررې ذکر کوي خو,او د مغلو د ترزې ذکر کوي خو
وطن دې وي ودان په ما ګران زنده آباد,وطن دې وي ابا د ودان په ما ګزان زنده باد
چيلاسی، غلام نصير، مولانا، ديوانِ چيلاسی ،,چيلاسی، غلام نصير، مولانا، ديوان چيلاسی
