CER,GroundTruth,ImageID,ImagePath,Label,Notes,Prediction,Timestamp
0.6363636363636364,POR TELEGRAFO: SAIKALI,train_021074,../data/muharaf_prepared_resized/train/train_021074.png,Script mismatch (non-Arabic),,COEAO: SA,2025-12-13T11:34:52
0.6363636363636364,Beyrouth le,train_005453,../data/muharaf_prepared_resized/train/train_005453.png,Script mismatch (non-Arabic),,Beyo,2025-12-13T11:34:54
0.6363636363636364,DE BEYROUTH,train_005452,../data/muharaf_prepared_resized/train/train_005452.png,Script mismatch (non-Arabic),,DEEST,2025-12-13T11:34:58
0.6363636363636364,Beyrouth le,train_004431,../data/muharaf_prepared_resized/train/train_004431.png,Script mismatch (non-Arabic),,By oe,2025-12-13T11:35:00
0.6363636363636364,MERCANCIAS Y NOVEDADES,train_021095,../data/muharaf_prepared_resized/train/train_021095.png,Script mismatch (non-Arabic),,MEIS Y S,2025-12-13T11:35:02
0.64,COMPRA DE FRUTOS DEL PAIS,train_021175,../data/muharaf_prepared_resized/train/train_021175.png,Script mismatch (non-Arabic),,MMPP D  DS P,2025-12-13T11:35:05
0.6470588235294118,Couvent St Michel,train_016746,../data/muharaf_prepared_resized/train/train_016746.png,Script mismatch (non-Arabic),,Coy S M,2025-12-13T11:36:16
0.6551724137931034,المجلس الشرعى الاسلامى الاعلى,train_002634,../data/muharaf_prepared_resized/train/train_002634.png,Irrelevant / non-text,,ملة الاة الل,2025-12-13T11:36:23
0.6666666666666666,MERAAT-UL-GHARB,train_002289,../data/muharaf_prepared_resized/train/train_002289.png,Script mismatch (non-Arabic),,MEA-A,2025-12-13T11:36:25
0.6666666666666666,رىس ىلدية كفرشيما ىعوم دىب العارح,train_013604,../data/muharaf_prepared_resized/train/train_013604.png,Irrelevant / signature,,لى الدية كفرم,2025-12-13T11:36:28
0.6666666666666666,xxx,train_014420,../data/muharaf_prepared_resized/train/train_014420.png,Irrelevant / non-text,,x,2025-12-13T11:36:32
0.6666666666666666,Ammiq El-Mounassif,train_016807,../data/muharaf_prepared_resized/train/train_016807.png,Script mismatch (non-Arabic),,Amql Ms,2025-12-13T11:36:35
0.6666666666666666,Ammiq El-Mounassif,train_016758,../data/muharaf_prepared_resized/train/train_016758.png,Script mismatch (non-Arabic),,Amql Ms,2025-12-13T11:36:36
0.6666666666666666,CANGE & ELIAS GEMAYEL,train_011643,../data/muharaf_prepared_resized/train/train_011643.png,Script mismatch (non-Arabic),,A& E MME,2025-12-13T11:36:38
0.6666666666666666,2/1,train_011559,../data/muharaf_prepared_resized/train/train_011559.png,Script mismatch (non-Arabic),,-/,2025-12-13T11:36:41
0.6666666666666666,عرىر حورى,train_004254,../data/muharaf_prepared_resized/train/train_004254.png,Irrelevant / signature,,عصور,2025-12-13T11:36:47
0.6666666666666666,190,train_001314,../data/muharaf_prepared_resized/train/train_001314.png,Script mismatch (non-Arabic),,99,2025-12-13T11:36:51
0.6818181818181818,MERCANCIAS Y NOVEDADES,train_021127,../data/muharaf_prepared_resized/train/train_021127.png,Script mismatch (non-Arabic),,CCCS Y N,2025-12-13T11:36:59
0.6818181818181818,POR TELEGRAFO: SAIKALI,train_021176,../data/muharaf_prepared_resized/train/train_021176.png,Script mismatch (non-Arabic),,POREEE S,2025-12-13T11:37:02
0.6818181818181818,POR TELEGRAFO: SAIKALI,train_021217,../data/muharaf_prepared_resized/train/train_021217.png,Script mismatch (non-Arabic),,CEEEAF SI,2025-12-13T11:37:04
0.6875,"K. JOSEPH BROS.,",train_010982,../data/muharaf_prepared_resized/train/train_010982.png,Script mismatch (non-Arabic),,M.OE S...,2025-12-13T11:37:05
0.6923076923076923,HABIB MASSOUD,train_007391,../data/muharaf_prepared_resized/train/train_007391.png,Script mismatch (non-Arabic),,AABMS SM,2025-12-13T11:37:06
0.6923076923076923,HABIB MASSOUD,train_007409,../data/muharaf_prepared_resized/train/train_007409.png,Script mismatch (non-Arabic),,CAMS SUS,2025-12-13T11:37:09
0.7,DEALERS IN,train_011011,../data/muharaf_prepared_resized/train/train_011011.png,Script mismatch (non-Arabic),,AERRD,2025-12-13T11:37:11
0.7,"Dry Goods, Notions, Clothing, Ladies' Furnishings,",train_011061,../data/muharaf_prepared_resized/train/train_011061.png,Script mismatch (non-Arabic),,"s ns Cns, Ns' n hs",2025-12-13T11:37:15
0.7058823529411765,بلدية كفرشيما رئىس ىعوم دىب العارح,train_013621,../data/muharaf_prepared_resized/train/train_013621.png,Irrelevant / signature,,بلدية كفري,2025-12-13T11:37:25
0.7058823529411765,Couvent St Michel,train_016776,../data/muharaf_prepared_resized/train/train_016776.png,Script mismatch (non-Arabic),,Ct  M,2025-12-13T11:37:28
0.7142857142857143,*		*		*,train_008034,../data/muharaf_prepared_resized/train/train_008034.png,Irrelevant / non-text,,**,2025-12-13T11:37:31
0.7142857142857143,نائب رئيس البلدية شكري كنعان,train_013977,../data/muharaf_prepared_resized/train/train_013977.png,Irrelevant / signature,,رئيس الي,2025-12-13T11:37:34
0.7142857142857143,Miguel Saikali,train_021211,../data/muharaf_prepared_resized/train/train_021211.png,Script mismatch (non-Arabic),,Mi S,2025-12-13T11:37:36
0.7222222222222222,Ammiq El-Mounassif,train_016781,../data/muharaf_prepared_resized/train/train_016781.png,Script mismatch (non-Arabic),,mml Ms,2025-12-13T11:37:39
0.7272727272727273,Beyrouth le,train_005519,../data/muharaf_prepared_resized/train/train_005519.png,Script mismatch (non-Arabic),,Byo,2025-12-13T11:37:41
0.7272727272727273,Beyrouth le,train_005497,../data/muharaf_prepared_resized/train/train_005497.png,Script mismatch (non-Arabic),,Byo,2025-12-13T11:37:44
0.7272727272727273,DE BEYROUTH,train_005496,../data/muharaf_prepared_resized/train/train_005496.png,Script mismatch (non-Arabic),,DUT,2025-12-13T11:37:46
0.7272727272727273,MARONITARUM,train_003374,../data/muharaf_prepared_resized/train/train_003374.png,Script mismatch (non-Arabic),,AAIA,2025-12-13T11:37:47
0.7272727272727273,Comeiciante,train_021070,../data/muharaf_prepared_resized/train/train_021070.png,Script mismatch (non-Arabic),,Com,2025-12-13T11:37:49
0.7272727272727273,Comeiciante,train_021092,../data/muharaf_prepared_resized/train/train_021092.png,Script mismatch (non-Arabic),,Com,2025-12-13T11:37:51
0.7272727272727273,POR TELEGRAFO: SAIKALI,train_021129,../data/muharaf_prepared_resized/train/train_021129.png,Script mismatch (non-Arabic),,MOREAA S,2025-12-13T11:37:56
0.7272727272727273,POR TELEGRAFO: SAIKALI,train_021097,../data/muharaf_prepared_resized/train/train_021097.png,Script mismatch (non-Arabic),,OEAO S,2025-12-13T11:37:58
0.7272727272727273,نائب الرئيس شكري كنعان,train_014091,../data/muharaf_prepared_resized/train/train_014091.png,Irrelevant / signature,,الرئيس,2025-12-13T11:38:02
0.7333333333333333,BUFFALO STREET.,train_010986,../data/muharaf_prepared_resized/train/train_010986.png,Script mismatch (non-Arabic),,O SE,2025-12-13T11:38:05
0.7368421052631579,رىس ىعوم دىب العارح,train_013646,../data/muharaf_prepared_resized/train/train_013646.png,Irrelevant / signature,,يعوم اب,2025-12-13T11:38:10
0.75,وديع,train_004761,../data/muharaf_prepared_resized/train/train_004761.png,Valid but hard,,واليو,2025-12-13T11:38:13
0.75,"K. JOSEPH BROS.,",train_011009,../data/muharaf_prepared_resized/train/train_011009.png,Script mismatch (non-Arabic),,O S..,2025-12-13T11:38:16
0.75,اغناطيوس,train_004408,../data/muharaf_prepared_resized/train/train_004408.png,Irrelevant / signature,,نا,2025-12-13T11:38:19
0.75,Krougar Attallah,train_018374,../data/muharaf_prepared_resized/train/train_018374.png,Script mismatch (non-Arabic),,oe Caa,2025-12-13T11:38:24
0.75,BEYROUTH,train_019071,../data/muharaf_prepared_resized/train/train_019071.png,Script mismatch (non-Arabic),,SUT,2025-12-13T11:38:27
0.75,BEYROUTH,train_019090,../data/muharaf_prepared_resized/train/train_019090.png,Script mismatch (non-Arabic),,OT,2025-12-13T11:39:04
0.76,PATRIARCHATUS ANTIOCHENUS,train_003347,../data/muharaf_prepared_resized/train/train_003347.png,Script mismatch (non-Arabic),,CS AOS,2025-12-13T11:39:06
0.76,COMPRA DE FRUTOS DEL PAIS,train_021073,../data/muharaf_prepared_resized/train/train_021073.png,Script mismatch (non-Arabic),,CRR F P,2025-12-13T11:39:09
0.7777777777777778,كفيل نخله جبرايل النخل طرزا,train_015922,../data/muharaf_prepared_resized/train/train_015922.png,Irrelevant / signature,,فيل يزي,2025-12-13T11:39:12
0.7777777777777778,عن عضو ملحم سعيفان,train_015337,../data/muharaf_prepared_resized/train/train_015337.png,Irrelevant / signature,,معنعضو,2025-12-13T11:39:16
0.7777777777777778,عن عضو ملحم سعيفان,train_015367,../data/muharaf_prepared_resized/train/train_015367.png,Irrelevant / signature,,مع عضو,2025-12-13T11:39:17
0.7777777777777778,عضو امين اسعد سلوم,train_016500,../data/muharaf_prepared_resized/train/train_016500.png,Irrelevant / signature,,عضوو,2025-12-13T11:39:19
0.7777777777777778,المطران يوسف دريان,train_019936,../data/muharaf_prepared_resized/train/train_019936.png,Irrelevant / signature,,ا يو,2025-12-13T11:39:21
0.78,"DRY GOODS, NOTIONS, CLOTHING, LADIES' FURNISHINGS,",train_010984,../data/muharaf_prepared_resized/train/train_010984.png,Script mismatch (non-Arabic),,OR NS O OS IS,2025-12-13T11:39:37
0.7857142857142857,Miguel Saikali,train_021068,../data/muharaf_prepared_resized/train/train_021068.png,Script mismatch (non-Arabic),,Mo S,2025-12-13T11:39:40
0.7857142857142857,Miguel Saikali,train_021091,../data/muharaf_prepared_resized/train/train_021091.png,Script mismatch (non-Arabic),,M S,2025-12-13T11:39:42
0.7857142857142857,عصو سعىد كىعان,train_013486,../data/muharaf_prepared_resized/train/train_013486.png,Irrelevant / signature,,عصو,2025-12-13T11:39:46
0.7857142857142857,Miguel Saikali,train_021190,../data/muharaf_prepared_resized/train/train_021190.png,Script mismatch (non-Arabic),,M S,2025-12-13T11:39:49
0.7857142857142857,Miguel Saikali,train_021124,../data/muharaf_prepared_resized/train/train_021124.png,Script mismatch (non-Arabic),,Mo Ck,2025-12-13T11:39:51
0.7894736842105263,"Mannington, W. Va.,",train_011014,../data/muharaf_prepared_resized/train/train_011014.png,Script mismatch (non-Arabic),,CNnWW. W,2025-12-13T11:40:01
0.7894736842105263,"Atlantic City, N.J.",train_001544,../data/muharaf_prepared_resized/train/train_001544.png,Script mismatch (non-Arabic),,Man C,2025-12-13T11:40:08
0.7931034482758621,المجلس الشرعى الاسلامى الاعلى,train_002614,../data/muharaf_prepared_resized/train/train_002614.png,Irrelevant / non-text,,لل الا,2025-12-13T11:40:11
0.8,BUFFALO STREET.,train_011063,../data/muharaf_prepared_resized/train/train_011063.png,Script mismatch (non-Arabic),,COOETE,2025-12-13T11:40:16
0.8,Toufic El Bacha,train_018521,../data/muharaf_prepared_resized/train/train_018521.png,Script mismatch (non-Arabic),,o  Mo,2025-12-13T11:40:18
0.8,MANAGING EDITOR,train_002294,../data/muharaf_prepared_resized/train/train_002294.png,Script mismatch (non-Arabic),,MA AU,2025-12-13T11:40:21
0.8,مبارك,train_004409,../data/muharaf_prepared_resized/train/train_004409.png,Valid but hard,,وبالار,2025-12-13T11:40:30
0.8043478260869565,"Ready-made Goods and Ladies' and Gents' Shoes,",train_010926,../data/muharaf_prepared_resized/train/train_010926.png,Script mismatch (non-Arabic),,s n Gs  s',2025-12-13T11:41:06
0.8181818181818182,Comeiciante,train_021196,../data/muharaf_prepared_resized/train/train_021196.png,Script mismatch (non-Arabic),,Cotre C,2025-12-13T11:41:15
0.8181818181818182,كاترين يزبك,train_018621,../data/muharaf_prepared_resized/train/train_018621.png,Irrelevant / signature,,ان,2025-12-13T11:41:18
0.8181818181818182,Comeiciante,train_021172,../data/muharaf_prepared_resized/train/train_021172.png,Script mismatch (non-Arabic),,Co,2025-12-13T11:41:24
0.8181818181818182,Comeiciante,train_021212,../data/muharaf_prepared_resized/train/train_021212.png,Script mismatch (non-Arabic),,Co,2025-12-13T11:41:26
0.8181818181818182,DE BEYROUTH,train_004430,../data/muharaf_prepared_resized/train/train_004430.png,Script mismatch (non-Arabic),,EEEE,2025-12-13T11:41:29
0.82,"Dry Goods, Notions, Clothing, Ladies' Furnishings,",train_010925,../data/muharaf_prepared_resized/train/train_010925.png,Script mismatch (non-Arabic),,ns s ns Ns s,2025-12-13T11:41:31
0.8333333333333334,عضو اسعد طنوس سلوم,train_016498,../data/muharaf_prepared_resized/train/train_016498.png,Irrelevant / signature,,عضو,2025-12-13T11:41:34
0.8333333333333334,"247 S. 9th Street,",train_001446,../data/muharaf_prepared_resized/train/train_001446.png,Script mismatch (non-Arabic),,M tri,2025-12-13T11:41:37
0.8333333333333334,Hotel Dennis,train_001610,../data/muharaf_prepared_resized/train/train_001610.png,Script mismatch (non-Arabic),,ot,2025-12-13T11:41:39
0.8333333333333334,عن عضو ملحم سعيفان,train_015332,../data/muharaf_prepared_resized/train/train_015332.png,Irrelevant / signature,,نعض,2025-12-13T11:41:44
0.84,PATRIARCHATUS ANTIOCHENUS,train_003373,../data/muharaf_prepared_resized/train/train_003373.png,Script mismatch (non-Arabic),,AS FSS,2025-12-13T11:41:46
0.8421052631578947,"MANNINGTON, W. VA.,",train_010928,../data/muharaf_prepared_resized/train/train_010928.png,Script mismatch (non-Arabic),,NW W,2025-12-13T11:41:48
0.8421052631578947,عضو حبيب نبهان ١٨٨٠,train_016041,../data/muharaf_prepared_resized/train/train_016041.png,Irrelevant / non-text,,عضو,2025-12-13T11:41:52
0.8421052631578947,عضو حبيب نبهان ١٨٨٠,train_016037,../data/muharaf_prepared_resized/train/train_016037.png,Irrelevant / non-text,,عضو,2025-12-13T11:41:53
0.8421052631578947,عضو حبيب نبهان ١٨٨٠,train_016140,../data/muharaf_prepared_resized/train/train_016140.png,Irrelevant / non-text,,عضو,2025-12-13T11:41:55
0.8421052631578947,ARCHEVÊCHÉ MARONITE,train_005495,../data/muharaf_prepared_resized/train/train_005495.png,Script mismatch (non-Arabic),,S MA,2025-12-13T11:41:58
0.8421052631578947,ARCHEVÊCHÉ MARONITE,train_005516,../data/muharaf_prepared_resized/train/train_005516.png,Script mismatch (non-Arabic),,SÉ M,2025-12-13T11:42:00
0.8461538461538461,PHILADELPHIA.,train_001447,../data/muharaf_prepared_resized/train/train_001447.png,Script mismatch (non-Arabic),,DL,2025-12-13T11:42:02
0.8571428571428571,YFS2A-1,train_018955,../data/muharaf_prepared_resized/train/train_018955.png,Script mismatch (non-Arabic),,AA--4,2025-12-13T11:42:05
0.8571428571428571,عضو سليم سعدالله سلوم,train_016501,../data/muharaf_prepared_resized/train/train_016501.png,Irrelevant / signature,,عضو,2025-12-13T11:42:11
0.8571428571428571,Miguel Saikali,train_021030,../data/muharaf_prepared_resized/train/train_021030.png,Script mismatch (non-Arabic),,Mo C,2025-12-13T11:42:14
0.8571428571428571,21.5.68,train_020296,../data/muharaf_prepared_resized/train/train_020296.png,Script mismatch (non-Arabic),,5-,2025-12-13T11:42:20
0.8571428571428571,Miguel Saikali,train_021171,../data/muharaf_prepared_resized/train/train_021171.png,Script mismatch (non-Arabic),,Mi,2025-12-13T11:42:27
0.8666666666666667,جرجي دمتري سرسق,train_001771,../data/muharaf_prepared_resized/train/train_001771.png,Irrelevant / signature,,مصرع,2025-12-13T11:42:31
0.875,"K. JOSEPH BROS.,",train_010924,../data/muharaf_prepared_resized/train/train_010924.png,Script mismatch (non-Arabic),,.O,2025-12-13T11:42:33
0.88,عضو حسين العلم الحاج يوسف,train_016090,../data/muharaf_prepared_resized/train/train_016090.png,Irrelevant / non-text,,عضو,2025-12-13T11:42:36
0.88,PATRIARCHATUS ANTIOCHENUS,train_003386,../data/muharaf_prepared_resized/train/train_003386.png,Script mismatch (non-Arabic),,S A,2025-12-13T11:42:40
0.88,عضو حسين العلم الحاج يوسف,train_016040,../data/muharaf_prepared_resized/train/train_016040.png,Irrelevant / non-text,,عضو,2025-12-13T11:43:26
0.88,عضو حسين العلم الحاج يوسف,train_016139,../data/muharaf_prepared_resized/train/train_016139.png,Irrelevant / non-text,,عضو,2025-12-13T11:43:28
0.88,عضو حسين العلم الحاج يوسف,train_016036,../data/muharaf_prepared_resized/train/train_016036.png,Irrelevant / non-text,,عضو,2025-12-13T11:43:30
0.8823529411764706,رىس سليم باز ١٨٨٣,train_016039,../data/muharaf_prepared_resized/train/train_016039.png,Irrelevant / non-text,,رس,2025-12-13T11:43:31
0.8888888888888888,"""THE DAILY MIRROR""",train_002290,../data/muharaf_prepared_resized/train/train_002290.png,Script mismatch (non-Arabic),,"D""",2025-12-13T11:43:37
0.8947368421052632,"Atlantic City, N.J.",train_001612,../data/muharaf_prepared_resized/train/train_001612.png,Script mismatch (non-Arabic),,an,2025-12-13T11:43:39
