GroundTruth,Prediction
والتعليم فيها واكون في الوقت ذاته كاتبا,والتعلم فيها واكو فى الوقت ذاته كاشبا
لاسراره,لاسراره
يوسف زكا وكان قد ارسل الى مدرسة عين,يوسف زكا وكان قد ارسل الى مدرسة عين
سنة وعاد الى اهله وكان صديقا لي اشتد,سنة وعاد الى اهل وكان صديقا لي اشتد
عليه الداء ومنعني المطران عن زيارته خوفا,عليه الداء ومنعني المطران عن زيارته خوفا
من العدوى ولما كان عندي مرة,من العدوى والما كان عندي مرة
قبل ان يلزم الفراش قال لي عندما راى,قبل ان يلزم الفراش قال لي عند مارا
فارس عنتر المعلم الجديد: اخطا المطران بجلب,فارس عنتر المعلم الجديد: اخطا المطران بجلب
تراز قبل ان ادخلها بسنتين قضى فيها,تراز قبل ان ادخلها بسنتين قض فه
وهو رجل فوق الاربعين من عمره اصيب بشلل بسبب ادمانه,وهو رجل فوق الاربعين فن عمرم احيب بشلل بسب ادمانه
على المشروب فجي به الى يبرود ليكون عند نسيبه المطران,على المشروب فجي به الى يبروط ليكون عند نيبه المطحن
محافظة على صحته ولمنعه عن الشرب ولانتفاعه من,محافظة على صحت ولمنع عن الشرب ولانتفاعه من
معاش التعليم. وكان المعلم الثالث سليم دره الحداد,معاش التيلم. وكان المعلم الثالث سليم دوه الحداد
من يبرود. اما المعلم جرجي بطل فكان قد سافر,من يبرود. اما المعلم جرجي بطل فكان قد سافر
الى بلده الدير عطيه لخلاف وقع بينه وبين,الى بلده الدير عطيه لخلاف وقع بينه وبين
المطران,المطران
ظهر في اواخر هذه السنة مرض السل على الشاب,ظهر في اواخر هذه السنة مرض السل على الشاب
هذا المعلم فهو على ما يظهر قصير العمر فلا يقضي,هذا المعلم فهو على ما نظهطا قصير العم فلا يقضي
فرصة وشرب خلسة كمية من العرق وكان المطران,فرصبة وشرب خلسه كمية من العرق وكان المطران
قد سمح له بالذهاب الى زحله الى اهله في الصوم فاثر,قد سمح له بالذصاب الى رحل الى اهله في الصوم فاثر
فيه المشروب وبعد وفاة يوسف زكا بثلاثه ايام,فيه المشروب وبعد وماة يوسفاركا ثلاثه ايام
في بدء الصوم الكبير اشتد عليه الفالج فقضى نحبه,في بدَ الصوم الكبير اشتد عليه الغالج فقض بحبه
في اول شهر اب من هذه السنة سافر المطران,في اول شهراب من هذه السنة سافر المطران
اكثر من سنته بل سيموت قبل تمامها,اكثر من سنتة بل سيموت قبل تمامها
كذلك فارس عنتر قال لي مرة لما كان يتردد,كذلك فارس عنتر اقال يا مرة لما كان يتردد
الى يوسف زكا: هذا الشاب مريض وانصحك,الى يوسف زكا: هذا الشاب مريض وانصحك
ان تتحاشى صحبته ورفقته فمرضه معدِ وهو,ان تتحاش صحبيته ورطقته فمرضه معد وهو
لا شك قاتله قبل مضي سنة,اشك قاتلة قبل اضر سة
صحت نبؤة الاثنين ففي صباح,صحت بنؤة الاشنينن ففي صاحم
22 شباط 1895 قضى نحبه الشاب,٢٢ شباط ١٩88٩٩ قضى نحه الشاب
يوسف زكا ماسوفاً عليه من الجميع وقد بكيته,يوسف زكا ما سوفاً عليه من الجميع وقد بكيته
كثيراً. وفي اسبوع المرفع اغتنم فارس عنتر,كثيراً.- وافي اسبوع المرفع اغتتنم فارس عنت
بها واجتمعت هناك بمخائيل الحسواني خادم المطران,بها واجتمعت هناك بمخائيل الحسواني خادم المطران
وبسليم زكا والاول كان جاءها في طريقه الى يبرود,وبسليم زكا والاول كان جاءها في طريق الى يبرود
من زحله والثاني اتاها من يبرود لمصالح تجارية,من زحله والثاني اتناها في برود لمصالح تجارية
ترافقت واياهما الى قبالة دير عطيه فعرجا عليها,ترافقت واياهما الى قبالة دير عطيه فعرجا عليها
وانا تابعت مسيري الى يبرود,وانا تاسعت مسيري الى يبرود
اما مخائل الحسواني فبعد ان زار عائلته وقضى,اما مخائل الحسواني فعدان زار عائلته وقضى
بعض شؤون المطران في يبرود عاد الى زحله,بعض شوون المطرانيا يبرود عاد لى زحله
الى زحله هربا من الهواء الاصفر الذي شاع انه,الى زجله هربا من الهواد الاصفر الذي شاع انه
تفشى في كثير من انحاء سوريا,تفش في كثير من انحاء سوريا
وفي اخر الشهر ذاته سافرت الى الدمينه لقضا,وفي خر الشهر ذات: سافرت الى الدمينه لقضا
العطلة عند عائلتي. وكان فيها كثير من العائلات,العطلة عند عائالتي. وكان فيها كثير من العائلات
المسيحية من حمص الذين ارتحلوا اليها خوفا من,المسيحية من حمص الذين ارتحلوا اليها خوفا من
الوباء وكان في الحقيقة هيضة انتشرت,العباد وكان في الحقيقة هيضة انتشرت
في المدينة. في اخر ايلول رجعت الى,في المدينة. في اخر ايلول رجعت الى
يبرود بقيت في قاره بضعه ايام عند مروري,يبرود بقيت في قاره بضعه ايام عند مروري
الاهالي مسرورين من نجاح اولادهم عندي فكانوا,الاهالي مسرورين من نجاح اولادهم عندي فكانوا
يريدون ان تكون الفتيان الكبار عندي,يريدون التكون الفتنان الكبار عندي
وكانوا قبلا مقسومين بالسواء بيني وبين,وكانوا قبلا مقسومين بالسواء بيني وبين
جاء يبرود من الدير عطيه جرجي بطل وكنا نعلم,جاء ميبرود من الدير عطيه وجي بطل وكنا نعلم
سوية في المدرسة. وفي اواخر الصوم الكبير ذهبت,سوية في المدرسة. وفي اواخر الصوم الكبير ذصبت
الى الدمينة تغيبر للهواء وكان المطران في زحله,الى والدمينة تغغير للهواء وكان المطران في زحله
رجع في تلك الاثناء الى يبرود فاستقدمني,رجع في تلك الاثناء الى يبرود فاستقدميني
اليه فجيئتها بعد ان قضيت في الدمينه,اليه فجيئتها بعد ان قضيت في الدمينه
شهرين من الربيع اقمت عن المطران بصفه,شهرين من الربيع اقمت عن المطران بصفه
كاتب اسراره,كاتب اسراره
وحينما كنت اعلم قبلاً في المدرسة كان,وخينا كنت اعلم قبلاً في المدرسة كان
المطران في ذلك اكثروا من الشكوى من معاملة,المطران في ذلك اكثر وا من الشكوى من معاملة
البطل الفظة وقلة نجاح اولادهم عنده وهذا,البطل القظة وقلة نجاح اولادهم عنده وهذا
